hero_id,hero_name,role,rank,input,region,winrate,pickrate,banrate
dmon,D.Mon,TANK,Master,PC,Europe,59.8,8.7,51.2
dva,D.Va,TANK,Master,PC,Europe,48.5,6.2,18.4
domina,Domina,TANK,Master,PC,Europe,52.8,2.0,0.2
doomfist,Doomfist,TANK,Master,PC,Europe,51.6,12.3,12.7
echo,Echo,DAMAGE,Master,PC,Europe,49.8,5.6,0.4
emre,Emre,DAMAGE,Master,PC,Europe,46.6,4.8,0.1
freja,Freja,DAMAGE,Master,PC,Europe,45.6,5.4,48.4
genji,Genji,DAMAGE,Master,PC,Europe,50.8,15.0,1.5
hanzo,Hanzo,DAMAGE,Master,PC,Europe,48.7,5.6,0.7
hazard,Hazard,TANK,Master,PC,Europe,50.9,6.4,10.6
illari,Illari,SUPPORT,Master,PC,Europe,50.4,4.6,0.1
jetpack-cat,Jetpack Cat,SUPPORT,Master,PC,Europe,52.3,7.8,71.0
junker-queen,Junker Queen,TANK,Master,PC,Europe,51.3,4.8,0.3
junkrat,Junkrat,DAMAGE,Master,PC,Europe,53.0,4.2,1.0
juno,Juno,SUPPORT,Master,PC,Europe,52.6,17.5,0.1
kiriko,Kiriko,SUPPORT,Master,PC,Europe,44.1,34.0,9.5
lifeweaver,Lifeweaver,SUPPORT,Master,PC,Europe,48.6,8.5,0.7
lucio,Lúcio,SUPPORT,Master,PC,Europe,50.4,7.7,0.3
mauga,Mauga,TANK,Master,PC,Europe,44.4,4.9,23.5
mei,Mei,DAMAGE,Master,PC,Europe,49.5,3.6,0.3
mercy,Mercy,SUPPORT,Master,PC,Europe,48.6,12.7,7.0
mizuki,Mizuki,SUPPORT,Master,PC,Europe,47.5,9.5,10.5
moira,Moira,SUPPORT,Master,PC,Europe,49.1,12.3,0.5
orisa,Orisa,TANK,Master,PC,Europe,45.7,6.1,3.4
pharah,Pharah,DAMAGE,Master,PC,Europe,53.0,5.4,4.2
ramattra,Ramattra,TANK,Master,PC,Europe,46.5,2.7,1.1
reaper,Reaper,DAMAGE,Master,PC,Europe,50.5,7.7,0.7
reinhardt,Reinhardt,TANK,Master,PC,Europe,49.3,7.5,0.7
roadhog,Roadhog,TANK,Master,PC,Europe,47.5,7.2,14.2
shion,Shion,DAMAGE,Master,PC,Europe,50.9,13.5,0.7
sierra,Sierra,DAMAGE,Master,PC,Europe,48.6,3.5,0.4
sigma,Sigma,TANK,Master,PC,Europe,47.0,7.7,3.4
sojourn,Sojourn,DAMAGE,Master,PC,Europe,46.6,17.7,1.2
soldier-76,Soldier: 76,DAMAGE,Master,PC,Europe,51.5,14.0,0.4
sombra,Sombra,DAMAGE,Master,PC,Europe,46.4,3.2,0.7
symmetra,Symmetra,DAMAGE,Master,PC,Europe,51.3,1.3,0.4
torbjorn,Torbjörn,DAMAGE,Master,PC,Europe,49.7,3.5,0.2
tracer,Tracer,DAMAGE,Master,PC,Europe,51.1,21.5,18.8
vendetta,Vendetta,DAMAGE,Master,PC,Europe,54.6,4.7,1.9
venture,Venture,DAMAGE,Master,PC,Europe,51.3,1.9,0.2
widowmaker,Widowmaker,DAMAGE,Master,PC,Europe,50.9,8.3,11.1
winston,Winston,TANK,Master,PC,Europe,52.8,11.5,3.0
wrecking-ball,Wrecking Ball,TANK,Master,PC,Europe,47.1,6.5,11.6
wuyang,Wuyang,SUPPORT,Master,PC,Europe,51.5,8.0,0.2
zarya,Zarya,TANK,Master,PC,Europe,46.2,5.6,12.9
zenyatta,Zenyatta,SUPPORT,Master,PC,Europe,51.6,11.4,5.2
ana,Ana,SUPPORT,Master,PC,Asia,49.9,46.7,7.4
anran,Anran,DAMAGE,Master,PC,Asia,54.2,4.8,1.0
ashe,Ashe,DAMAGE,Master,PC,Asia,51.1,6.5,0.1
baptiste,Baptiste,SUPPORT,Master,PC,Asia,48.8,9.1,0.1
bastion,Bastion,DAMAGE,Master,PC,Asia,45.7,4.8,0.7
brigitte,Brigitte,SUPPORT,Master,PC,Asia,53.0,10.2,1.0
cassidy,Cassidy,DAMAGE,Master,PC,Asia,50.2,35.1,12.2
dmon,D.Mon,TANK,Master,PC,Asia,59.3,9.6,42.8
dva,D.Va,TANK,Master,PC,Asia,45.6,4.4,4.3
domina,Domina,TANK,Master,PC,Asia,50.0,1.5,0.1
doomfist,Doomfist,TANK,Master,PC,Asia,50.2,9.6,18.3
echo,Echo,DAMAGE,Master,PC,Asia,49.9,5.5,0.5
emre,Emre,DAMAGE,Master,PC,Asia,49.7,6.8,0.1
freja,Freja,DAMAGE,Master,PC,Asia,46.7,4.2,50.9
genji,Genji,DAMAGE,Master,PC,Asia,50.7,12.0,0.3
hanzo,Hanzo,DAMAGE,Master,PC,Asia,51.3,3.4,0.1
hazard,Hazard,TANK,Master,PC,Asia,51.8,7.6,4.0
illari,Illari,SUPPORT,Master,PC,Asia,50.9,4.5,0.1
jetpack-cat,Jetpack Cat,SUPPORT,Master,PC,Asia,50.1,9.4,65.9
junker-queen,Junker Queen,TANK,Master,PC,Asia,49.7,5.3,0.6
junkrat,Junkrat,DAMAGE,Master,PC,Asia,52.7,4.5,0.2
juno,Juno,SUPPORT,Master,PC,Asia,50.3,5.9,0.1
kiriko,Kiriko,SUPPORT,Master,PC,Asia,46.8,40.5,3.6
lifeweaver,Lifeweaver,SUPPORT,Master,PC,Asia,45.8,4.0,0.2
lucio,Lúcio,SUPPORT,Master,PC,Asia,49.8,6.1,0.4
mauga,Mauga,TANK,Master,PC,Asia,39.8,3.8,11.3
mei,Mei,DAMAGE,Master,PC,Asia,48.6,4.2,0.8
mercy,Mercy,SUPPORT,Master,PC,Asia,46.9,1.5,0.1
mizuki,Mizuki,SUPPORT,Master,PC,Asia,47.2,10.4,12.0
moira,Moira,SUPPORT,Master,PC,Asia,49.8,16.8,0.6
orisa,Orisa,TANK,Master,PC,Asia,46.9,8.3,16.2
pharah,Pharah,DAMAGE,Master,PC,Asia,51.6,6.1,29.2
ramattra,Ramattra,TANK,Master,PC,Asia,48.3,3.6,0.9
reaper,Reaper,DAMAGE,Master,PC,Asia,49.6,10.4,3.7
reinhardt,Reinhardt,TANK,Master,PC,Asia,46.9,4.6,0.8
roadhog,Roadhog,TANK,Master,PC,Asia,48.0,4.9,3.2
shion,Shion,DAMAGE,Master,PC,Asia,50.4,15.6,0.5
sierra,Sierra,DAMAGE,Master,PC,Asia,45.7,3.1,0.7
sigma,Sigma,TANK,Master,PC,Asia,48.0,9.0,4.1
sojourn,Sojourn,DAMAGE,Master,PC,Asia,47.1,14.8,0.2
soldier-76,Soldier: 76,DAMAGE,Master,PC,Asia,51.3,7.7,0.5
sombra,Sombra,DAMAGE,Master,PC,Asia,45.0,3.6,1.1
symmetra,Symmetra,DAMAGE,Master,PC,Asia,54.4,3.5,0.2
torbjorn,Torbjörn,DAMAGE,Master,PC,Asia,48.5,5.8,0.4
tracer,Tracer,DAMAGE,Master,PC,Asia,50.2,23.7,5.2
vendetta,Vendetta,DAMAGE,Master,PC,Asia,51.7,6.7,24.7
venture,Venture,DAMAGE,Master,PC,Asia,47.6,3.4,0.1
widowmaker,Widowmaker,DAMAGE,Master,PC,Asia,43.5,3.9,1.9
winston,Winston,TANK,Master,PC,Asia,53.3,16.5,10.8
wrecking-ball,Wrecking Ball,TANK,Master,PC,Asia,46.5,5.8,4.2
wuyang,Wuyang,SUPPORT,Master,PC,Asia,53.5,25.5,1.6
zarya,Zarya,TANK,Master,PC,Asia,49.0,5.7,28.1
zenyatta,Zenyatta,SUPPORT,Master,PC,Asia,50.5,9.3,1.6
ana,Ana,SUPPORT,Master,Console,Americas,50.5,33.9,7.9
anran,Anran,DAMAGE,Master,Console,Americas,51.2,5.7,2.9
ashe,Ashe,DAMAGE,Master,Console,Americas,54.9,16.9,5.0
baptiste,Baptiste,SUPPORT,Master,Console,Americas,53.6,20.7,1.4
bastion,Bastion,DAMAGE,Master,Console,Americas,47.7,13.3,12.0
brigitte,Brigitte,SUPPORT,Master,Console,Americas,50.8,8.9,0.4
cassidy,Cassidy,DAMAGE,Master,Console,Americas,45.6,22.9,11.1
dmon,D.Mon,TANK,Master,Console,Americas,58.3,12.3,28.3
dva,D.Va,TANK,Master,Console,Americas,52.9,6.8,42.4
domina,Domina,TANK,Master,Console,Americas,52.5,3.0,0.6
doomfist,Doomfist,TANK,Master,Console,Americas,48.2,10.4,3.2
echo,Echo,DAMAGE,Master,Console,Americas,48.9,2.7,0.0
emre,Emre,DAMAGE,Master,Console,Americas,47.1,7.4,0.1
freja,Freja,DAMAGE,Master,Console,Americas,47.6,4.9,3.7
genji,Genji,DAMAGE,Master,Console,Americas,51.2,11.5,0.9
hanzo,Hanzo,DAMAGE,Master,Console,Americas,48.2,4.2,0.2
hazard,Hazard,TANK,Master,Console,Americas,50.2,5.8,2.5
illari,Illari,SUPPORT,Master,Console,Americas,52.3,6.5,0.1
jetpack-cat,Jetpack Cat,SUPPORT,Master,Console,Americas,50.3,12.3,13.6
junker-queen,Junker Queen,TANK,Master,Console,Americas,50.8,3.5,0.1
junkrat,Junkrat,DAMAGE,Master,Console,Americas,53.3,3.2,0.2
juno,Juno,SUPPORT,Master,Console,Americas,52.3,25.4,0.2
kiriko,Kiriko,SUPPORT,Master,Console,Americas,41.7,23.6,2.1
lifeweaver,Lifeweaver,SUPPORT,Master,Console,Americas,48.3,9.8,0.5
lucio,Lúcio,SUPPORT,Master,Console,Americas,53.4,5.4,0.2
mauga,Mauga,TANK,Master,Console,Americas,50.4,6.2,61.4
mei,Mei,DAMAGE,Master,Console,Americas,47.7,4.5,0.3
mercy,Mercy,SUPPORT,Master,Console,Americas,52.5,13.4,40.5
mizuki,Mizuki,SUPPORT,Master,Console,Americas,48.9,12.0,6.3
moira,Moira,SUPPORT,Master,Console,Americas,44.2,13.1,0.3
orisa,Orisa,TANK,Master,Console,Americas,50.7,14.0,28.1
pharah,Pharah,DAMAGE,Master,Console,Americas,56.3,0.9,0.2
ramattra,Ramattra,TANK,Master,Console,Americas,43.4,3.7,0.7
reaper,Reaper,DAMAGE,Master,Console,Americas,49.8,11.3,1.2
reinhardt,Reinhardt,TANK,Master,Console,Americas,49.5,5.9,0.3
roadhog,Roadhog,TANK,Master,Console,Americas,44.8,8.4,9.9
shion,Shion,DAMAGE,Master,Console,Americas,49.9,9.8,0.2
sierra,Sierra,DAMAGE,Master,Console,Americas,45.6,4.4,0.7
sigma,Sigma,TANK,Master,Console,Americas,46.6,6.0,2.5
sojourn,Sojourn,DAMAGE,Master,Console,Americas,44.4,12.4,0.7
soldier-76,Soldier: 76,DAMAGE,Master,Console,Americas,51.3,28.8,3.0
sombra,Sombra,DAMAGE,Master,Console,Americas,48.5,5.8,37.3
symmetra,Symmetra,DAMAGE,Master,Console,Americas,47.5,2.0,1.9
torbjorn,Torbjörn,DAMAGE,Master,Console,Americas,49.8,4.0,0.3
tracer,Tracer,DAMAGE,Master,Console,Americas,56.1,13.2,36.3
vendetta,Vendetta,DAMAGE,Master,Console,Americas,48.9,2.6,0.2
venture,Venture,DAMAGE,Master,Console,Americas,45.6,1.3,0.2
widowmaker,Widowmaker,DAMAGE,Master,Console,Americas,53.6,6.4,26.4
winston,Winston,TANK,Master,Console,Americas,49.0,4.5,0.3
wrecking-ball,Wrecking Ball,TANK,Master,Console,Americas,48.3,4.3,1.5
wuyang,Wuyang,SUPPORT,Master,Console,Americas,52.4,4.2,0.0
zarya,Zarya,TANK,Master,Console,Americas,42.9,5.2,6.1
zenyatta,Zenyatta,SUPPORT,Master,Console,Americas,50.1,10.7,2.5
ana,Ana,SUPPORT,Master,Console,Europe,49.9,41.1,9.1
anran,Anran,DAMAGE,Master,Console,Europe,50.0,4.0,1.0
ashe,Ashe,DAMAGE,Master,Console,Europe,55.5,20.9,3.4
baptiste,Baptiste,SUPPORT,Master,Console,Europe,54.7,22.6,2.5
bastion,Bastion,DAMAGE,Master,Console,Europe,49.2,13.7,15.9
brigitte,Brigitte,SUPPORT,Master,Console,Europe,53.9,10.7,1.1
cassidy,Cassidy,DAMAGE,Master,Console,Europe,44.5,24.5,11.6
dmon,D.Mon,TANK,Master,Console,Europe,59.1,11.4,24.7
dva,D.Va,TANK,Master,Console,Europe,52.9,6.2,68.4
domina,Domina,TANK,Master,Console,Europe,49.9,2.2,0.3
doomfist,Doomfist,TANK,Master,Console,Europe,49.4,10.1,2.8
echo,Echo,DAMAGE,Master,Console,Europe,52.1,1.9,0.0
emre,Emre,DAMAGE,Master,Console,Europe,44.9,5.2,0.1
freja,Freja,DAMAGE,Master,Console,Europe,45.8,3.4,1.7
genji,Genji,DAMAGE,Master,Console,Europe,49.7,11.0,0.9
hanzo,Hanzo,DAMAGE,Master,Console,Europe,49.7,5.0,0.1
hazard,Hazard,TANK,Master,Console,Europe,48.7,5.1,0.9
illari,Illari,SUPPORT,Master,Console,Europe,53.9,9.0,0.2
jetpack-cat,Jetpack Cat,SUPPORT,Master,Console,Europe,48.7,15.9,8.4
junker-queen,Junker Queen,TANK,Master,Console,Europe,48.8,2.5,0.1
junkrat,Junkrat,DAMAGE,Master,Console,Europe,53.8,2.7,0.2
juno,Juno,SUPPORT,Master,Console,Europe,51.7,19.2,0.1
kiriko,Kiriko,SUPPORT,Master,Console,Europe,41.9,24.9,2.2
lifeweaver,Lifeweaver,SUPPORT,Master,Console,Europe,45.5,7.9,0.3
lucio,Lúcio,SUPPORT,Master,Console,Europe,51.2,4.1,0.1
mauga,Mauga,TANK,Master,Console,Europe,50.2,6.7,59.5
mei,Mei,DAMAGE,Master,Console,Europe,49.4,3.2,0.2
mercy,Mercy,SUPPORT,Master,Console,Europe,51.4,13.0,37.0
mizuki,Mizuki,SUPPORT,Master,Console,Europe,49.8,9.4,3.1
moira,Moira,SUPPORT,Master,Console,Europe,46.5,9.9,0.2
orisa,Orisa,TANK,Master,Console,Europe,51.1,17.6,32.1
pharah,Pharah,DAMAGE,Master,Console,Europe,48.6,1.3,0.1
ramattra,Ramattra,TANK,Master,Console,Europe,45.1,2.6,0.2
reaper,Reaper,DAMAGE,Master,Console,Europe,49.4,13.3,5.2
reinhardt,Reinhardt,TANK,Master,Console,Europe,47.8,6.2,0.3
roadhog,Roadhog,TANK,Master,Console,Europe,45.1,8.8,4.6
shion,Shion,DAMAGE,Master,Console,Europe,49.4,7.3,0.2
sierra,Sierra,DAMAGE,Master,Console,Europe,45.3,2.9,0.2
sigma,Sigma,TANK,Master,Console,Europe,46.3,6.8,3.9
sojourn,Sojourn,DAMAGE,Master,Console,Europe,45.3,12.8,0.5
soldier-76,Soldier: 76,DAMAGE,Master,Console,Europe,51.1,32.0,2.9
sombra,Sombra,DAMAGE,Master,Console,Europe,46.9,5.3,31.0
symmetra,Symmetra,DAMAGE,Master,Console,Europe,50.4,1.5,0.8
torbjorn,Torbjörn,DAMAGE,Master,Console,Europe,48.9,2.6,0.3
tracer,Tracer,DAMAGE,Master,Console,Europe,53.5,15.8,21.5
vendetta,Vendetta,DAMAGE,Master,Console,Europe,48.6,1.7,0.1
venture,Venture,DAMAGE,Master,Console,Europe,50.0,1.0,0.1
widowmaker,Widowmaker,DAMAGE,Master,Console,Europe,55.0,7.0,46.5
winston,Winston,TANK,Master,Console,Europe,50.5,5.0,0.1
wrecking-ball,Wrecking Ball,TANK,Master,Console,Europe,47.4,4.9,1.5
wuyang,Wuyang,SUPPORT,Master,Console,Europe,48.2,3.1,0.0
zarya,Zarya,TANK,Master,Console,Europe,40.9,3.9,4.3
zenyatta,Zenyatta,SUPPORT,Master,Console,Europe,48.2,9.3,1.2
ana,Ana,SUPPORT,Master,Console,Asia,49.5,49.6,3.6
anran,Anran,DAMAGE,Master,Console,Asia,50.1,5.4,1.6
ashe,Ashe,DAMAGE,Master,Console,Asia,58.1,11.1,0.4
baptiste,Baptiste,SUPPORT,Master,Console,Asia,56.2,25.7,1.8
bastion,Bastion,DAMAGE,Master,Console,Asia,47.6,9.6,8.1
brigitte,Brigitte,SUPPORT,Master,Console,Asia,50.9,12.5,0.6
cassidy,Cassidy,DAMAGE,Master,Console,Asia,46.8,30.3,10.5
dmon,D.Mon,TANK,Master,Console,Asia,54.0,7.9,36.4
dva,D.Va,TANK,Master,Console,Asia,49.7,8.8,23.6
domina,Domina,TANK,Master,Console,Asia,54.2,4.1,0.3
doomfist,Doomfist,TANK,Master,Console,Asia,47.8,7.5,13.0
echo,Echo,DAMAGE,Master,Console,Asia,48.2,2.3,0.1
emre,Emre,DAMAGE,Master,Console,Asia,47.4,6.5,0.1
freja,Freja,DAMAGE,Master,Console,Asia,46.2,3.1,21.3
genji,Genji,DAMAGE,Master,Console,Asia,48.5,8.1,0.3
hanzo,Hanzo,DAMAGE,Master,Console,Asia,40.9,2.5,0.0
hazard,Hazard,TANK,Master,Console,Asia,55.1,5.7,1.9
illari,Illari,SUPPORT,Master,Console,Asia,57.1,9.0,0.4
jetpack-cat,Jetpack Cat,SUPPORT,Master,Console,Asia,47.2,10.0,38.6
junker-queen,Junker Queen,TANK,Master,Console,Asia,52.7,2.4,0.0
junkrat,Junkrat,DAMAGE,Master,Console,Asia,49.7,3.0,0.4
juno,Juno,SUPPORT,Master,Console,Asia,49.3,8.8,0.0
kiriko,Kiriko,SUPPORT,Master,Console,Asia,41.9,25.7,0.3
lifeweaver,Lifeweaver,SUPPORT,Master,Console,Asia,46.3,5.7,0.1
lucio,Lúcio,SUPPORT,Master,Console,Asia,48.1,4.9,0.0
mauga,Mauga,TANK,Master,Console,Asia,47.5,5.1,32.1
mei,Mei,DAMAGE,Master,Console,Asia,43.5,3.9,1.6
mercy,Mercy,SUPPORT,Master,Console,Asia,51.8,2.1,0.1
mizuki,Mizuki,SUPPORT,Master,Console,Asia,49.0,10.1,8.7
moira,Moira,SUPPORT,Master,Console,Asia,48.3,14.4,0.3
orisa,Orisa,TANK,Master,Console,Asia,54.7,15.1,30.4
pharah,Pharah,DAMAGE,Master,Console,Asia,53.4,2.4,0.6
ramattra,Ramattra,TANK,Master,Console,Asia,46.5,5.3,2.1
reaper,Reaper,DAMAGE,Master,Console,Asia,47.6,13.6,8.5
reinhardt,Reinhardt,TANK,Master,Console,Asia,44.8,3.8,0.3
roadhog,Roadhog,TANK,Master,Console,Asia,43.7,3.6,0.9
shion,Shion,DAMAGE,Master,Console,Asia,51.3,12.7,0.6
sierra,Sierra,DAMAGE,Master,Console,Asia,41.6,3.4,0.3
sigma,Sigma,TANK,Master,Console,Asia,51.5,10.7,6.1
sojourn,Sojourn,DAMAGE,Master,Console,Asia,48.9,15.4,1.2
soldier-76,Soldier: 76,DAMAGE,Master,Console,Asia,51.1,11.6,6.7
sombra,Sombra,DAMAGE,Master,Console,Asia,52.3,5.9,46.1
symmetra,Symmetra,DAMAGE,Master,Console,Asia,53.9,3.3,5.4
torbjorn,Torbjörn,DAMAGE,Master,Console,Asia,57.2,7.2,1.5
tracer,Tracer,DAMAGE,Master,Console,Asia,52.1,27.9,11.1
vendetta,Vendetta,DAMAGE,Master,Console,Asia,48.6,4.2,5.1
venture,Venture,DAMAGE,Master,Console,Asia,44.0,2.2,0.1
widowmaker,Widowmaker,DAMAGE,Master,Console,Asia,54.1,4.4,15.2
winston,Winston,TANK,Master,Console,Asia,48.9,11.4,3.9
wrecking-ball,Wrecking Ball,TANK,Master,Console,Asia,44.6,5.0,2.1
wuyang,Wuyang,SUPPORT,Master,Console,Asia,52.4,11.6,1.1
zarya,Zarya,TANK,Master,Console,Asia,40.3,3.8,8.3
zenyatta,Zenyatta,SUPPORT,Master,Console,Asia,51.6,9.9,1.0
ana,Ana,SUPPORT,Grandmaster,PC,Americas,50.0,41.6,10.2
anran,Anran,DAMAGE,Grandmaster,PC,Americas,50.0,3.1,0.4
ashe,Ashe,DAMAGE,Grandmaster,PC,Americas,52.9,7.2,0.1
baptiste,Baptiste,SUPPORT,Grandmaster,PC,Americas,53.3,10.8,0.2
bastion,Bastion,DAMAGE,Grandmaster,PC,Americas,48.0,5.2,2.0
brigitte,Brigitte,SUPPORT,Grandmaster,PC,Americas,51.8,13.8,0.9
cassidy,Cassidy,DAMAGE,Grandmaster,PC,Americas,49.6,28.7,21.7
dmon,D.Mon,TANK,Grandmaster,PC,Americas,59.9,11.9,66.4
dva,D.Va,TANK,Grandmaster,PC,Americas,44.9,6.1,6.2
domina,Domina,TANK,Grandmaster,PC,Americas,50.2,2.7,0.2
doomfist,Doomfist,TANK,Grandmaster,PC,Americas,48.8,9.4,8.5
echo,Echo,DAMAGE,Grandmaster,PC,Americas,52.6,4.4,0.2
emre,Emre,DAMAGE,Grandmaster,PC,Americas,49.0,5.5,0.1
freja,Freja,DAMAGE,Grandmaster,PC,Americas,45.9,5.6,45.6
genji,Genji,DAMAGE,Grandmaster,PC,Americas,48.3,11.8,0.6
hanzo,Hanzo,DAMAGE,Grandmaster,PC,Americas,48.6,3.9,0.4
hazard,Hazard,TANK,Grandmaster,PC,Americas,54.0,8.4,7.8
illari,Illari,SUPPORT,Grandmaster,PC,Americas,54.3,6.0,0.2
jetpack-cat,Jetpack Cat,SUPPORT,Grandmaster,PC,Americas,55.2,8.7,78.2
junker-queen,Junker Queen,TANK,Grandmaster,PC,Americas,49.2,3.2,0.4
junkrat,Junkrat,DAMAGE,Grandmaster,PC,Americas,51.0,4.3,1.5
juno,Juno,SUPPORT,Grandmaster,PC,Americas,50.2,15.0,0.2
kiriko,Kiriko,SUPPORT,Grandmaster,PC,Americas,44.8,41.2,14.7
lifeweaver,Lifeweaver,SUPPORT,Grandmaster,PC,Americas,48.2,5.2,0.3
lucio,Lúcio,SUPPORT,Grandmaster,PC,Americas,50.3,13.4,1.1
mauga,Mauga,TANK,Grandmaster,PC,Americas,42.6,5.0,26.4
mei,Mei,DAMAGE,Grandmaster,PC,Americas,47.7,2.9,0.5
mercy,Mercy,SUPPORT,Grandmaster,PC,Americas,49.2,6.3,3.0
mizuki,Mizuki,SUPPORT,Grandmaster,PC,Americas,46.7,9.6,12.1
moira,Moira,SUPPORT,Grandmaster,PC,Americas,48.4,10.2,0.4
orisa,Orisa,TANK,Grandmaster,PC,Americas,49.2,8.1,4.3
pharah,Pharah,DAMAGE,Grandmaster,PC,Americas,55.8,3.8,3.0
ramattra,Ramattra,TANK,Grandmaster,PC,Americas,44.7,3.4,0.6
reaper,Reaper,DAMAGE,Grandmaster,PC,Americas,48.5,9.5,1.8
reinhardt,Reinhardt,TANK,Grandmaster,PC,Americas,49.1,5.5,0.9
roadhog,Roadhog,TANK,Grandmaster,PC,Americas,49.5,5.2,12.4
shion,Shion,DAMAGE,Grandmaster,PC,Americas,49.1,19.1,1.1
sierra,Sierra,DAMAGE,Grandmaster,PC,Americas,44.5,1.7,0.4
sigma,Sigma,TANK,Grandmaster,PC,Americas,50.2,7.5,3.0
sojourn,Sojourn,DAMAGE,Grandmaster,PC,Americas,48.3,20.5,0.9
soldier-76,Soldier: 76,DAMAGE,Grandmaster,PC,Americas,53.5,9.6,0.9
sombra,Sombra,DAMAGE,Grandmaster,PC,Americas,45.7,2.0,0.1
symmetra,Symmetra,DAMAGE,Grandmaster,PC,Americas,52.4,1.6,0.2
torbjorn,Torbjörn,DAMAGE,Grandmaster,PC,Americas,47.2,4.7,0.5
tracer,Tracer,DAMAGE,Grandmaster,PC,Americas,51.3,29.8,13.8
vendetta,Vendetta,DAMAGE,Grandmaster,PC,Americas,53.0,6.5,5.5
venture,Venture,DAMAGE,Grandmaster,PC,Americas,50.6,1.6,0.3
widowmaker,Widowmaker,DAMAGE,Grandmaster,PC,Americas,49.6,7.2,8.0
winston,Winston,TANK,Grandmaster,PC,Americas,51.6,10.5,1.3
wrecking-ball,Wrecking Ball,TANK,Grandmaster,PC,Americas,48.9,5.9,3.7
wuyang,Wuyang,SUPPORT,Grandmaster,PC,Americas,52.3,10.2,0.2
zarya,Zarya,TANK,Grandmaster,PC,Americas,47.7,7.1,13.1
zenyatta,Zenyatta,SUPPORT,Grandmaster,PC,Americas,51.8,7.9,1.3
ana,Ana,SUPPORT,Grandmaster,PC,Europe,50.4,45.2,9.1
anran,Anran,DAMAGE,Grandmaster,PC,Europe,48.3,1.9,0.3
ashe,Ashe,DAMAGE,Grandmaster,PC,Europe,52.1,6.5,0.2
baptiste,Baptiste,SUPPORT,Grandmaster,PC,Europe,53.1,8.5,0.0
bastion,Bastion,DAMAGE,Grandmaster,PC,Europe,49.9,7.0,3.7
brigitte,Brigitte,SUPPORT,Grandmaster,PC,Europe,54.3,14.7,0.6
cassidy,Cassidy,DAMAGE,Grandmaster,PC,Europe,47.1,26.2,25.1
dmon,D.Mon,TANK,Grandmaster,PC,Europe,62.7,12.2,63.3
dva,D.Va,TANK,Grandmaster,PC,Europe,49.4,7.3,17.3
domina,Domina,TANK,Grandmaster,PC,Europe,49.0,1.4,0.1
doomfist,Doomfist,TANK,Grandmaster,PC,Europe,50.6,10.6,7.2
echo,Echo,DAMAGE,Grandmaster,PC,Europe,48.3,5.8,0.3
emre,Emre,DAMAGE,Grandmaster,PC,Europe,47.7,4.4,0.1
freja,Freja,DAMAGE,Grandmaster,PC,Europe,46.2,6.8,41.1
genji,Genji,DAMAGE,Grandmaster,PC,Europe,50.8,11.3,0.6
hanzo,Hanzo,DAMAGE,Grandmaster,PC,Europe,46.9,3.8,0.2
hazard,Hazard,TANK,Grandmaster,PC,Europe,49.3,7.3,6.3
illari,Illari,SUPPORT,Grandmaster,PC,Europe,48.4,5.1,0.2
jetpack-cat,Jetpack Cat,SUPPORT,Grandmaster,PC,Europe,52.9,8.3,79.2
junker-queen,Junker Queen,TANK,Grandmaster,PC,Europe,54.3,3.5,0.7
junkrat,Junkrat,DAMAGE,Grandmaster,PC,Europe,53.3,4.8,1.2
juno,Juno,SUPPORT,Grandmaster,PC,Europe,49.5,14.9,0.1
kiriko,Kiriko,SUPPORT,Grandmaster,PC,Europe,46.3,39.4,15.8
lifeweaver,Lifeweaver,SUPPORT,Grandmaster,PC,Europe,47.8,7.3,0.6
lucio,Lúcio,SUPPORT,Grandmaster,PC,Europe,53.4,10.6,0.8
mauga,Mauga,TANK,Grandmaster,PC,Europe,41.3,4.4,19.2
mei,Mei,DAMAGE,Grandmaster,PC,Europe,47.3,3.0,0.2
mercy,Mercy,SUPPORT,Grandmaster,PC,Europe,45.2,6.8,2.3
mizuki,Mizuki,SUPPORT,Grandmaster,PC,Europe,47.0,9.4,8.2
moira,Moira,SUPPORT,Grandmaster,PC,Europe,51.3,9.6,0.3
orisa,Orisa,TANK,Grandmaster,PC,Europe,46.6,6.4,2.0
pharah,Pharah,DAMAGE,Grandmaster,PC,Europe,51.5,5.7,4.3
ramattra,Ramattra,TANK,Grandmaster,PC,Europe,44.7,3.2,0.9
reaper,Reaper,DAMAGE,Grandmaster,PC,Europe,50.1,8.1,0.9
reinhardt,Reinhardt,TANK,Grandmaster,PC,Europe,47.0,6.0,1.1
roadhog,Roadhog,TANK,Grandmaster,PC,Europe,46.0,6.3,10.2
shion,Shion,DAMAGE,Grandmaster,PC,Europe,50.4,20.2,1.5
sierra,Sierra,DAMAGE,Grandmaster,PC,Europe,47.4,2.2,0.2
sigma,Sigma,TANK,Grandmaster,PC,Europe,50.0,7.5,2.0
sojourn,Sojourn,DAMAGE,Grandmaster,PC,Europe,47.0,20.3,0.9
soldier-76,Soldier: 76,DAMAGE,Grandmaster,PC,Europe,52.2,10.5,0.4
sombra,Sombra,DAMAGE,Grandmaster,PC,Europe,45.0,2.2,0.2
symmetra,Symmetra,DAMAGE,Grandmaster,PC,Europe,52.0,2.1,0.4
torbjorn,Torbjörn,DAMAGE,Grandmaster,PC,Europe,49.5,4.1,0.2
tracer,Tracer,DAMAGE,Grandmaster,PC,Europe,54.0,28.2,25.3
